comparison,peptide_group,reference,gene,total_counts,pct_group,pct_reference,pct_delta,detection_log2_odds_ratio,mean_norm_group,mean_norm_reference,mean_log1p_group,mean_log1p_reference,avg_log1p_diff,log2fc_mean_norm,welch_t,welch_df,cohen_d_log1p,p_value,tested,padj_bh,n_group_cells,n_reference_cells,is_sig_0p25,is_sig_0p5,gene_program,gene_order,peptide_order,is_sig_abs0p5_fdr0p05,plot_size,x,y,gene_centered_log2fc_z,percent_detected
Q4R7_vs_no_interaction,Q4R7,no_interaction,Birc5,286,0.1497797356828195,0.04016516516516507,0.10961457051765441,1.8443595988262953,0.1904011510679654,0.0773489519528733,0.11132075337369376,0.03861659774361609,0.07270415563007768,0.7114563671162704,3.5265031346941753,244.44061380365298,0.3337064578049681,0.0005027270939181637,True,0.001643334342054257,227,2664,True,True,Proliferation,2,5,True,15.784140969163003,5,29,0.245693486949678,14.97797356828195
T4_vs_no_interaction,T4,no_interaction,Birc5,464,0.21241050119331709,0.04016516516516507,0.172245336028152,2.430559760407527,0.2918374108169464,0.0773489519528733,0.16218189749038375,0.03861659774361609,0.12356529974676767,1.1436643413429153,6.745970625542299,461.80461244278126,0.5228807307022187,4.5622830213906585e-11,True,2.390666517003549e-10,419,2664,True,True,Proliferation,2,6,True,20.29355608591883,6,29,1.3295886122918465,21.24105011933171
Q7_vs_no_interaction,Q7,no_interaction,Birc5,318,0.1683848797250858,0.04016516516516507,0.12821971455992073,2.034813979052657,0.17727873597030203,0.0773489519528733,0.11123358866200689,0.03861659774361609,0.0726169909183908,0.644746178152868,4.277844487885268,325.8687544488649,0.3345830685950574,2.4831500182189165e-05,True,9.614221087137223e-05,291,2664,True,True,Proliferation,2,7,True,17.123711340206178,7,29,0.07839706268201788,16.83848797250858
Q4H7_vs_no_interaction,Q4H7,no_interaction,Birc5,378,0.16747572815533976,0.04016516516516507,0.12731056299017468,2.025884752707393,0.18590158997734085,0.0773489519528733,0.11518785816554053,0.03861659774361609,0.07657126042192444,0.6889278385515468,5.143451036570913,478.72355413263534,0.34557458150580234,3.94058645441782e-07,True,1.6447361290013535e-06,412,2664,True,True,Proliferation,2,8,True,17.058252427184463,8,29,0.18919623620799958,16.747572815533974
V4_vs_no_interaction,V4,no_interaction,Birc5,316,0.15123456790123468,0.04016516516516507,0.1110694027360696,1.859878232705911,0.18942390561914033,0.0773489519528733,0.10882917607900915,0.03861659774361609,0.07021257833539306,0.7065932847728643,4.089296316110098,361.9573161846242,0.3182884106889469,5.335317801973343e-05,True,0.00019504040559830928,324,2664,True,True,Proliferation,2,9,True,15.888888888888896,9,29,0.2334978044068305,15.123456790123468
D4_vs_no_interaction,D4,no_interaction,Birc5,253,0.12711864406779666,0.04016516516516507,0.08695347890263158,1.5861864391453417,0.14666045670277644,0.0773489519528733,0.08979606024250333,0.03861659774361609,0.051179462498887246,0.47593564428846097,2.903368157276529,261.8011312770366,0.23935997744687182,0.004006439200013816,True,0.014197734190873468,236,2664,True,False,Proliferation,2,10,False,14.15254237288136,10,29,-0.34494754378766984,12.711864406779666
G4_vs_no_interaction,G4,no_interaction,Birc5,233,0.1,0.04016516516516507,0.059834834834834934,1.224618246904667,0.15221512436630363,0.0773489519528733,0.08869699665999484,0.03861659774361609,0.05008039891637875,0.5080639864428375,2.0012873801384563,136.01588080003586,0.23537709868896942,0.04735115589746266,True,0.11711460565348011,130,2664,False,False,Proliferation,2,11,False,12.2,11,29,-0.26437579240162806,10.0
E1_vs_no_interaction,E1,no_interaction,Birc5,225,0.0867052023121387,0.04016516516516507,0.04654003714697363,1.0178553181874535,0.09144761524604256,0.0773489519528733,0.0599550115560664,0.03861659774361609,0.02133841381245031,0.11035888480564318,1.3109127557434233,195.35161857270722,0.10221031122760697,0.19142616615131655,True,0.3419285423893782,173,2664,False,False,Proliferation,2,12,False,11.242774566473987,12,29,-1.2617442971349955,8.67052023121387
CATNB_vs_no_interaction,CATNB,no_interaction,Birc5,228,0.09722222222222225,0.04016516516516507,0.05705705705705718,1.1833215407840723,0.0954383510473779,0.0773489519528733,0.06291325897284684,0.03861659774361609,0.024296661229230757,0.1401227917978109,1.3557348144501924,158.75274563393955,0.11631195635256279,0.17710902193677786,True,0.3637124655426388,144,2664,False,False,Proliferation,2,13,False,12.000000000000002,13,29,-1.187102097953749,9.722222222222225
LCMV_vs_no_interaction,LCMV,no_interaction,Birc5,211,0.06299212598425197,0.04016516516516507,0.022826960819086896,0.5754175942196698,0.07714109235811605,0.0773489519528733,0.046636847831111036,0.03861659774361609,0.008020250087494948,-0.0016918841346219703,0.44272013475351724,139.5630997942786,0.03848047789827746,0.6586535827942673,True,0.8224618843678031,127,2664,False,False,Proliferation,2,14,False,9.53543307086614,14,29,-1.5427462440854407,6.299212598425196
TB_vs_no_interaction,TB,no_interaction,Birc5,222,0.09202453987730064,0.04016516516516507,0.051859374712135566,1.1034418854800125,0.11727752095587582,0.0773489519528733,0.06636763206761213,0.03861659774361609,0.027751034323996046,0.2929481195887098,1.4148843088828973,176.70327771148803,0.13145876617077912,0.1588622229160449,True,0.3508546690994803,163,2664,False,False,Proliferation,2,15,False,11.625766871165645,15,29,-0.8038453380159714,9.202453987730063
MCMV_vs_no_interaction,MCMV,no_interaction,Birc5,202,0.07792207792207793,0.04016516516516507,0.03775691275691286,0.8668280866691821,0.07685371115922895,0.0773489519528733,0.05153523974172275,0.03861659774361609,0.012918641998106661,-0.004034311297066222,0.5889619165935549,81.44691208083282,0.06200803969633946,0.5575168278734053,True,0.7698001421948135,77,2664,False,False,Proliferation,2,16,False,10.61038961038961,16,29,-1.5486206044263977,7.792207792207793
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Mcm2,26402,0.8300764655906134,0.32319819819819634,0.506878267392417,3.2666499693724833,1.445139065372012,1.0292561440345924,0.7837691817448225,0.4207103459788302,0.36305883576599224,0.4523639260100472,26.051327351969285,3572.6649055060466,0.6881263435983223,3.9427190461480096e-137,True,3.9480031026016105e-136,8239,2664,True,False,Proliferation,3,0,False,64.76550552252417,0,28,0.9071462518899824,83.00764655906134
N4_vs_no_interaction,N4,no_interaction,Mcm2,2834,0.742489270386269,0.32319819819819634,0.41929107218807266,2.5355874780094316,1.4840123543140031,1.0292561440345924,0.7494903330445043,0.4207103459788302,0.3287799870656741,0.488210824404449,11.427511493341212,721.6224626110674,0.5046547725350996,6.498930325318295e-28,True,6.668956394369865e-27,466,2664,True,False,Proliferation,3,1,False,58.45922746781137,1,28,1.0745022329181513,74.2489270386269
A2_vs_no_interaction,A2,no_interaction,Mcm2,2503,0.7013698630136964,0.32319819819819634,0.3781716648155001,2.248234136849873,1.4115004885022027,1.0292561440345924,0.7032346467982056,0.4207103459788302,0.28252430081937535,0.4206086820470961,8.58558540685113,506.5064248008722,0.43009406931579786,1.1171805748110483e-16,True,8.222553521387942e-16,365,2664,True,False,Proliferation,3,2,False,55.498630136986144,2,28,0.758892700139506,70.13698630136965
Y3_vs_no_interaction,Y3,no_interaction,Mcm2,2488,0.6692506459948319,0.32319819819819634,0.3460524477966355,2.0387463355442708,1.3401984313132687,1.0292561440345924,0.683035768685348,0.4207103459788302,0.26232542270651776,0.35089483747645295,8.224594283501263,549.3919752473038,0.39997657411502757,1.4231693607078744e-15,True,1.253397060455677e-14,387,2664,True,False,Proliferation,3,3,False,53.18604651162789,3,28,0.43342440659287934,66.92506459948319
Q4_vs_no_interaction,Q4,no_interaction,Mcm2,2821,0.7063655030800768,0.32319819819819634,0.3831673048818805,2.281873380908747,1.392802969827823,1.0292561440345924,0.7116696281760908,0.4207103459788302,0.2909592821972606,0.4026509982631901,10.201163596753663,760.1644825846731,0.44644824108616854,5.475546060664139e-23,True,4.952689215140068e-22,487,2664,True,False,Proliferation,3,4,False,55.858316221765534,4,28,0.6750548809345238,70.63655030800768
Q4R7_vs_no_interaction,Q4R7,no_interaction,Mcm2,2166,0.6872246696035247,0.32319819819819634,0.36402647140532834,2.1546065234672196,1.4186336103253603,1.0292561440345924,0.7101108521459777,0.4207103459788302,0.28940050616714746,0.42740108010880296,7.104691288437155,279.1047544105724,0.438036032983494,1.0066897390069297e-11,True,1.0073378225298955e-10,227,2664,True,False,Proliferation,3,5,False,54.48017621145378,5,28,0.7906039078608498,68.72246696035246
T4_vs_no_interaction,T4,no_interaction,Mcm2,2626,0.7088305489260176,0.32319819819819634,0.38563235072782126,2.298589508328577,1.4657687927155965,1.0292561440345924,0.7228765695220922,0.4207103459788302,0.302166223543262,0.4714984314192881,9.835393170708487,612.5300669380199,0.461546367660545,2.711075740166447e-21,True,2.972478539593581e-20,419,2664,True,False,Proliferation,3,6,False,56.035799522673265,6,28,0.9964782183273467,70.88305489260176
Q7_vs_no_interaction,Q7,no_interaction,Mcm2,2252,0.652920962199311,0.32319819819819634,0.3297227640011146,1.9361066544845045,1.2881912576716235,1.0292561440345924,0.6557101676547371,0.4207103459788302,0.23499982167590688,0.2978335853418871,6.507670613162748,380.52553657961624,0.3568789287214361,2.409996643063063e-10,True,1.7324868009569674e-09,291,2664,True,False,Proliferation,3,7,False,52.01030927835039,7,28,0.18570094087317596,65.2920962199311
Q4H7_vs_no_interaction,Q4H7,no_interaction,Mcm2,2575,0.6747572815533979,0.32319819819819634,0.35155908335520153,2.073899930518311,1.4605577621018326,1.0292561440345924,0.7089333336492742,0.4207103459788302,0.288222987670444,0.46668899462186303,8.846042109170874,575.6288204773936,0.4372026568907091,1.1090542346872986e-17,True,1.1081123627257807e-16,412,2664,True,False,Proliferation,3,8,False,53.58252427184465,8,28,0.9740247272450682,67.47572815533978
V4_vs_no_interaction,V4,no_interaction,Mcm2,2239,0.6080246913580268,0.32319819819819634,0.2848264931598305,1.6640708164196185,1.0545066210041465,1.0292561440345924,0.5696336163371714,0.4207103459788302,0.14892327035834113,0.03190368369413793,4.568140487372471,452.71397736173054,0.22761643655733146,6.352954273471078e-06,True,2.6897261734855445e-05,324,2664,False,False,Proliferation,3,9,False,48.777777777777935,9,28,-1.055827938008402,60.80246913580268
D4_vs_no_interaction,D4,no_interaction,Mcm2,2017,0.5084745762711855,0.32319819819819634,0.1852763780729892,1.091463635361797,0.997942569430916,1.0292561440345924,0.5150197971029669,0.4207103459788302,0.09430945112413663,-0.04057017055641277,2.3934039188673673,294.66441383319284,0.14295207636540747,0.017318468272743758,True,0.04861416298233884,236,2664,False,False,Proliferation,3,10,False,41.610169491525355,10,28,-1.394181701381347,50.84745762711855
G4_vs_no_interaction,G4,no_interaction,Mcm2,1865,0.5461538461538451,0.32319819819819634,0.22295564795564876,1.305350870048548,1.013615988878145,1.0292561440345924,0.5421480327740513,0.4207103459788302,0.1214376867952211,-0.020120933064577254,2.419391701641143,147.92530125980252,0.18341443894730056,0.01676028131799832,True,0.04985809100887304,130,2664,False,False,Proliferation,3,11,False,44.32307692307685,11,28,-1.2987117345219936,54.615384615384514
E1_vs_no_interaction,E1,no_interaction,Mcm2,1930,0.5780346820809253,0.32319819819819634,0.254836483882729,1.4884989877821182,1.107152869518385,1.0292561440345924,0.581945142588528,0.4207103459788302,0.1612347966096978,0.09623562221429446,3.589813479871606,204.33321866756927,0.24384049231356503,0.00041435470545822485,True,0.0024038878885461632,173,2664,False,False,Proliferation,3,12,False,46.61849710982663,12,28,-0.7554857838831229,57.80346820809253
CATNB_vs_no_interaction,CATNB,no_interaction,Mcm2,1868,0.5277777777777769,0.32319819819819634,0.20457957957958056,1.2008252298276312,1.0352167435134454,1.0292561440345924,0.5384075066616413,0.4207103459788302,0.11769716068281105,0.007595010049954667,2.381158251663393,164.70026551361184,0.1776721554405278,0.018400063413557946,True,0.06891673916323952,144,2664,False,False,Proliferation,3,13,False,42.999999999999936,13,28,-1.1693161924301907,52.77777777777769
LCMV_vs_no_interaction,LCMV,no_interaction,Mcm2,1824,0.5039370078740151,0.32319819819819634,0.18073880967581873,1.0657877919249317,0.9537846991780631,1.0292561440345924,0.4987424617251157,0.4207103459788302,0.07803211574628549,-0.09979262595886833,1.512949674500647,143.41090017684584,0.11777172178208963,0.13249308478834765,True,0.3295776719533805,127,2664,False,False,Proliferation,3,14,False,41.283464566929084,14,28,-1.6706695585378468,50.39370078740151
TB_vs_no_interaction,TB,no_interaction,Mcm2,1884,0.5398773006134975,0.32319819819819634,0.21667910241530114,1.2695856159439451,1.198727431289422,1.0292561440345924,0.5772320430717836,0.4207103459788302,0.15652169709295333,0.20172591564777573,3.1172884254534967,185.73691037250424,0.23562054586337572,0.0021155680892738326,True,0.014381054897768258,163,2664,False,False,Proliferation,3,15,False,43.87116564417182,15,28,-0.2629904122537957,53.98773006134975
MCMV_vs_no_interaction,MCMV,no_interaction,Mcm2,1778,0.6103896103896105,0.32319819819819634,0.28719141219141414,1.6780936581352424,1.4233195866538455,1.0292561440345924,0.6720328920966088,0.4207103459788302,0.25132254611777854,0.4318458823266815,3.3816787973142417,80.8096274459674,0.3772181073077536,0.0011124346562514543,True,0.011210012597649418,77,2664,True,False,Proliferation,3,16,False,48.948051948051955,16,28,0.8113550542352154,61.03896103896105
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Mcm3,72773,0.8900351984465682,0.43918918918918043,0.45084600925738777,3.2530597039531397,3.7495607072962955,2.1607041136313327,1.391308450996031,0.7062359836091632,0.6850724673868678,0.7679216409614082,37.34251993334026,3622.447907247526,0.9744641329443857,1.7017866945747678e-258,True,5.181647073481103e-257,8239,2664,True,True,Proliferation,4,0,True,69.08253428815291,0,27,1.538046837670206,89.00351984465682
N4_vs_no_interaction,N4,no_interaction,Mcm3,7024,0.8283261802575154,0.43918918918918043,0.38913699106833494,2.5518506031662365,3.772077636327528,2.1607041136313327,1.3329865567234787,0.7062359836091632,0.6267505731143155,0.7763356983112887,16.372814301909436,711.9535369519672,0.73206234258263,2.2460624771601782e-51,True,8.666514241140005e-50,466,2664,True,True,Proliferation,4,1,True,64.6394849785411,1,27,1.5722955523771431,82.83261802575154
A2_vs_no_interaction,A2,no_interaction,Mcm3,5957,0.8136986301369836,0.43918918918918043,0.3745094409478032,2.414735801522057,3.320357552967308,2.1607041136313327,1.2291767147499515,0.7062359836091632,0.5229407311407883,0.5973749665421938,12.420407231344765,515.7210735639045,0.6086054573331675,3.5918997959636347e-31,True,6.472959880397825e-30,365,2664,True,True,Proliferation,4,2,True,63.586301369862824,2,27,0.8438509041847289,81.36986301369836
Y3_vs_no_interaction,Y3,no_interaction,Mcm3,5973,0.7932816537467683,0.43918918918918043,0.35409246455758786,2.2357740898864744,3.3225894658756365,2.1607041136313327,1.2265021433876508,0.7062359836091632,0.5202661597784877,0.5983160727029918,12.493393417455605,551.2898737733617,0.605150719284442,1.0292416466226004e-31,True,4.303687416187422e-30,387,2664,True,True,Proliferation,4,3,True,62.116279069767316,3,27,0.8476815978762295,79.32816537467683
Q4_vs_no_interaction,Q4,no_interaction,Mcm3,6645,0.7741273100615955,0.43918918918918043,0.3349381208724151,2.0787689717498425,3.196303498252733,2.1607041136313327,1.1878241051750509,0.7062359836091632,0.4815881215658877,0.5440768998277163,12.567234075059552,743.0291225501347,0.5614266687804234,5.562268769496735e-33,True,8.191309867579176e-32,487,2664,True,True,Proliferation,4,4,True,60.73716632443488,4,27,0.6269055940411766,77.41273100615955
Q4R7_vs_no_interaction,Q4R7,no_interaction,Mcm3,5004,0.7533039647577102,0.43918918918918043,0.3141147755685298,1.917886124422608,3.1787360939961276,2.1607041136313327,1.1630367841947762,0.7062359836091632,0.456800800585613,0.5363676025814933,8.311374963278071,275.72692811431904,0.5261393867907863,4.349787438806283e-15,True,6.388364984930298e-14,227,2664,True,True,Proliferation,4,5,True,59.237885462555134,5,27,0.5955255462238627,75.33039647577102
T4_vs_no_interaction,T4,no_interaction,Mcm3,6283,0.7852028639618187,0.43918918918918043,0.3460136747726383,2.168388749990201,3.264123355817553,2.1607041136313327,1.209950180832938,0.7062359836091632,0.5037141972237749,0.5734584263027106,12.442173804787213,610.1621718960359,0.5862906851104047,7.844065829675356e-32,True,1.9146376620248717e-30,419,2664,True,True,Proliferation,4,6,True,61.534606205250945,6,27,0.7465006331587435,78.52028639618187
Q7_vs_no_interaction,Q7,no_interaction,Mcm3,5200,0.7594501718213037,0.43918918918918043,0.32026098263212327,1.9644198074869508,2.972449534149727,2.1607041136313327,1.1337486856738253,0.7062359836091632,0.4275127020646621,0.44261713305648903,9.072929361870449,381.6569472099568,0.49523322176718265,6.235633334066056e-18,True,9.997370213087692e-17,291,2664,True,False,Proliferation,4,7,False,59.68041237113387,7,27,0.21392212341751438,75.94501718213037
Q4H7_vs_no_interaction,Q4H7,no_interaction,Mcm3,5954,0.7330097087378639,0.43918918918918043,0.29382051954868343,1.7692351053300666,2.9697481674664497,2.1607041136313327,1.121125020476369,0.7062359836091632,0.4148890368672058,0.4413481252002814,9.948752140216275,586.1418445727755,0.48139294845854075,1.1859212250025265e-21,True,1.5553662547574824e-20,412,2664,True,False,Proliferation,4,8,False,57.7766990291262,8,27,0.20875673337786418,73.30097087378638
V4_vs_no_interaction,V4,no_interaction,Mcm3,5273,0.737654320987657,0.43918918918918043,0.2984651317984766,1.802621866982528,2.848930161262848,2.1607041136313327,1.0899459361313284,0.7062359836091632,0.3837099525221652,0.3834194747740867,8.437178979799343,434.1969770622446,0.4446245359444683,4.880400342878018e-16,True,6.012471987399722e-15,324,2664,True,False,Proliferation,4,9,False,58.111111111111306,9,27,-0.027036979370341913,73.7654320987657
D4_vs_no_interaction,D4,no_interaction,Mcm3,4636,0.639830508474575,0.43918918918918043,0.20064131928539458,1.15756693333645,2.432470451896305,2.1607041136313327,0.9351142953265027,0.7062359836091632,0.22887831171733952,0.16377325512965163,4.1761401186998235,287.03397217977084,0.2634008000661917,3.9369989728271956e-05,True,0.0002471244784799366,236,2664,False,False,Proliferation,4,10,False,51.0677966101694,10,27,-0.92108849343168,63.9830508474575
G4_vs_no_interaction,G4,no_interaction,Mcm3,4246,0.7461538461538444,0.43918918918918043,0.30696465696466396,1.8646722927559145,2.672209944689403,2.1607041136313327,1.0351656811070593,0.7062359836091632,0.32892969749789613,0.2942643385667967,4.893181875145343,147.0720311001619,0.3785126486528959,2.5765525268821806e-06,True,2.130056778434896e-05,130,2664,True,False,Proliferation,4,11,False,58.723076923076796,11,27,-0.3899354833441706,74.61538461538444
E1_vs_no_interaction,E1,no_interaction,Mcm3,4340,0.6358381502890184,0.43918918918918043,0.19664896109983793,1.1331996514479015,2.523719924442863,2.1607041136313327,0.9266190978149047,0.7062359836091632,0.22038311420574153,0.21484154301527963,3.404615230912633,198.1761534146651,0.25285502139150534,0.000801902115754334,True,0.0043156485041390595,173,2664,False,False,Proliferation,4,12,False,50.78034682080932,12,27,-0.713219310986487,63.58381502890184
CATNB_vs_no_interaction,CATNB,no_interaction,Mcm3,4241,0.645833333333332,0.43918918918918043,0.2066441441441516,1.1944198085950395,2.299164223041147,2.1607041136313327,0.9207711508803517,0.7062359836091632,0.2145351672711885,0.08575973257418859,3.2281933238747804,163.54120214173253,0.24667096904309133,0.0015054098025835206,True,0.009387098624763588,144,2664,False,False,Proliferation,4,13,False,51.49999999999991,13,27,-1.2386359935474518,64.5833333333332
LCMV_vs_no_interaction,LCMV,no_interaction,Mcm3,4048,0.6220472440944873,0.43918918918918043,0.18285805490530688,1.0498408785426352,2.149382631881298,2.1607041136313327,0.8586143147319683,0.7062359836091632,0.15237833112280508,-0.007243089016194796,2.1711975867088684,142.06115441699674,0.175118420831032,0.03157687872670043,True,0.12660634972124998,127,2664,False,False,Proliferation,4,14,False,49.787401574803084,14,27,-1.6171961781454907,62.20472440944873
TB_vs_no_interaction,TB,no_interaction,Mcm3,4270,0.5889570552147242,0.43918918918918043,0.14976786602554376,0.8541746288999407,2.414037000814134,2.1607041136313327,0.9066928952497778,0.7062359836091632,0.20045691164061463,0.15323370198821834,2.984421606990419,184.7249364888167,0.22983170858553495,0.003225540109756958,True,0.020275546163150113,163,2664,False,False,Proliferation,4,15,False,47.40490797546014,15,27,-0.9639888604804834,58.89570552147242
MCMV_vs_no_interaction,MCMV,no_interaction,Mcm3,3948,0.6233766233766235,0.43918918918918043,0.18418743418744304,1.0578242033859915,2.265191597065327,2.1607041136313327,0.9091080132275613,0.7062359836091632,0.20287202961839812,0.06518487562629598,2.2478798741394526,81.65389707466615,0.2326086012156357,0.027279970972176753,True,0.11923271770876649,77,2664,False,False,Proliferation,4,16,False,49.88311688311689,16,27,-1.322384223021361,62.337662337662344
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Mcm5,44838,0.8582352227213452,0.3596096096096056,0.49862561311173964,3.3315526284728856,2.3180633726059616,1.402359183880156,1.0613485079880811,0.5180463390335066,0.5433021689545745,0.6866222817614429,34.2253106432461,3651.6695175673185,0.8869770203893056,6.4992439101589666e-223,True,1.3346121796907832e-221,8239,2664,True,True,Proliferation,5,0,True,66.79293603593686,0,26,1.3647461334349122,85.82352227213453
N4_vs_no_interaction,N4,no_interaction,Mcm5,4291,0.7896995708154545,0.3596096096096056,0.4300899612058489,2.675289483130445,2.2175549050168817,1.402359183880156,0.9935575301303929,0.5180463390335066,0.47551119109688633,0.6253737445607463,14.832808280485434,733.0814225475058,0.6459151421737523,1.0140867913433053e-43,True,2.3885141001068617e-42,466,2664,True,True,Proliferation,5,1,True,61.85836909871272,1,26,1.118043715894492,78.96995708154545
A2_vs_no_interaction,A2,no_interaction,Mcm5,3799,0.7479452054794496,0.3596096096096056,0.38833559586984406,2.347528725269814,2.0657565548389663,1.402359183880156,0.922633784375736,0.5180463390335066,0.40458744534222935,0.5276413102552727,10.889615258919184,507.5814265504592,0.544066566770854,5.824908324680238e-25,True,7.171396259446609e-24,365,2664,True,True,Proliferation,5,2,True,58.85205479452038,2,26,0.724388146027324,74.79452054794497
Y3_vs_no_interaction,Y3,no_interaction,Mcm5,3701,0.7286821705426347,0.3596096096096056,0.36907256093302915,2.2080564399686833,1.9830486386618746,1.402359183880156,0.8950196793226726,0.5180463390335066,0.37697334028916596,0.47146675286490314,10.416187981193694,548.5637044528495,0.5074507730796911,2.639653072261606e-23,True,4.577013125297647e-22,387,2664,True,False,Proliferation,5,3,False,57.465116279069704,3,26,0.498123164921626,72.86821705426347
Q4_vs_no_interaction,Q4,no_interaction,Mcm5,4330,0.7433264887063598,0.3596096096096056,0.38371687909675417,2.313504404935087,2.207919706567195,1.402359183880156,0.9540672903018447,0.5180463390335066,0.43602095126833806,0.6193632594561715,12.91672820127055,729.7886720153008,0.5869092210533199,1.604158957905914e-34,True,2.575672602770569e-33,487,2664,True,True,Proliferation,5,4,True,58.5195071868579,4,26,1.0938341384309436,74.33264887063598
Q4R7_vs_no_interaction,Q4R7,no_interaction,Mcm5,3142,0.6651982378854628,0.3596096096096056,0.30558862827585725,1.784847666755368,1.8421494382067074,1.402359183880156,0.8240467724480456,0.5180463390335066,0.306000433414539,0.37042443936672104,6.484913740004883,276.3826753471938,0.40835961619453465,4.075724576289809e-10,True,3.262418756638003e-09,227,2664,True,False,Proliferation,5,5,False,52.89427312775332,5,26,0.09113576321115605,66.51982378854629
T4_vs_no_interaction,T4,no_interaction,Mcm5,4073,0.7565632458233933,0.3596096096096056,0.3969536362137877,2.412082738788159,2.214580311980041,1.402359183880156,0.9726194217651728,0.5180463390335066,0.4545730827316662,0.6235208490765819,12.905406364989323,606.4061903079871,0.6121861331998854,7.695769043545468e-34,True,2.2414517505663873e-32,419,2664,True,True,Proliferation,5,6,True,59.47255369928432,6,26,1.1105804552798713,75.65632458233932
Q7_vs_no_interaction,Q7,no_interaction,Mcm5,3352,0.6941580756013727,0.3596096096096056,0.3345484659917671,1.972000324117183,1.8157562151725732,1.402359183880156,0.8388312617294771,0.5180463390335066,0.3207849226959705,0.3506842126850666,7.884953047130255,381.6642633886387,0.43037624831902843,3.3378090336374255e-14,True,3.6427012974117914e-13,291,2664,True,False,Proliferation,5,7,False,54.979381443298834,7,26,0.011624286403107984,69.41580756013727
Q4H7_vs_no_interaction,Q4H7,no_interaction,Mcm5,3751,0.7135922330097085,0.3596096096096056,0.35398262340010295,2.1028973452877886,1.9321325664974711,1.402359183880156,0.8778270772164597,0.5180463390335066,0.3597807381829531,0.4357647461515629,10.254864247936121,598.2291594691792,0.4850658978614944,7.680660578762289e-23,True,1.0936516999593141e-21,412,2664,True,False,Proliferation,5,8,False,56.378640776699015,8,26,0.35431938168408644,71.35922330097085
V4_vs_no_interaction,V4,no_interaction,Mcm5,3418,0.6666666666666691,0.3596096096096056,0.3070570570570635,1.7941390651750928,1.8262145038719004,1.402359183880156,0.8272972271130442,0.5180463390335066,0.3092508880795376,0.358538597641883,7.756445764632458,430.11814595649696,0.41440115327999294,6.396481266320626e-14,True,6.536514244538206e-13,324,2664,True,False,Proliferation,5,9,False,53.00000000000017,9,26,0.04326089105850336,66.66666666666691
D4_vs_no_interaction,D4,no_interaction,Mcm5,2956,0.5296610169491516,0.3596096096096056,0.170051407339546,0.9833042527987444,1.3332663420120017,1.402359183880156,0.6326286086036075,0.5180463390335066,0.11458226957010087,-0.06792304482561644,2.555128503967053,293.97271383263467,0.15331845547134748,0.01111843915225829,True,0.03366236667999798,236,2664,False,False,Proliferation,5,10,False,43.13559322033891,10,26,-1.6744800215162041,52.96610169491516
G4_vs_no_interaction,G4,no_interaction,Mcm5,2761,0.6538461538461524,0.3596096096096056,0.2942365442365468,1.7136520410918294,1.7380492658226225,1.402359183880156,0.7780670618258344,0.5180463390335066,0.2600207227923278,0.2909456626886595,4.297819473662044,145.5002331357598,0.3460058087488666,3.141246441756169e-05,True,0.00020698014920680498,130,2664,True,False,Proliferation,5,11,False,52.076923076922974,11,26,-0.22899606761744948,65.38461538461524
E1_vs_no_interaction,E1,no_interaction,Mcm5,2810,0.5664739884393067,0.3596096096096056,0.20686437882970116,1.1935404704413517,1.520109228504188,1.402359183880156,0.6887083263806688,0.5180463390335066,0.1706619873471622,0.10886131007421898,3.168599141489217,200.42330120680677,0.22724847354611324,0.0017715753366167783,True,0.008389307844051194,173,2664,False,False,Proliferation,5,12,False,45.786127167630085,12,26,-0.9624119504992033,56.647398843930674
CATNB_vs_no_interaction,CATNB,no_interaction,Mcm5,2729,0.5347222222222213,0.3596096096096056,0.17511261261261574,1.01205345087585,1.4207757684736952,1.402359183880156,0.6546437644054882,0.5180463390335066,0.1365974253719816,0.017577676394465638,2.3516363479846847,162.99561545477366,0.1818044152476377,0.019886430035764627,True,0.07294904981604325,144,2664,False,False,Proliferation,5,13,False,43.499999999999936,13,26,-1.3300924558617568,53.47222222222213
